[Epoch 452/1000] Loss: 0.6189  Acc: 76.94%
[Epoch 453/1000] Loss: 0.6082  Acc: 77.23%
[Epoch 454/1000] Loss: 0.6086  Acc: 77.26%
[Epoch 455/1000] Loss: 0.6122  Acc: 77.13%
[Epoch 456/1000] Loss: 0.6167  Acc: 76.91%
[Epoch 457/1000] Loss: 0.6220  Acc: 76.66%
[Epoch 458/1000] Loss: 0.6149  Acc: 76.85%
[Epoch 459/1000] Loss: 0.6157  Acc: 77.12%
[Epoch 460/1000] Loss: 0.6145  Acc: 76.94%
[Epoch 461/1000] Loss: 0.6127  Acc: 77.25%
[Epoch 462/1000] Loss: 0.6123  Acc: 76.96%
[Epoch 463/1000] Loss: 0.6169  Acc: 77.02%
[Epoch 464/1000] Loss: 0.6149  Acc: 76.80%
[Epoch 465/1000] Loss: 0.6061  Acc: 77.29%
[Epoch 466/1000] Loss: 0.6072  Acc: 77.53%
[Epoch 467/1000] Loss: 0.6123  Acc: 77.07%
[Epoch 468/1000] Loss: 0.6134  Acc: 77.16%
[Epoch 469/1000] Loss: 0.6127  Acc: 76.94%
[Epoch 470/1000] Loss: 0.6126  Acc: 77.03%
[Epoch 471/1000] Loss: 0.6159  Acc: 76.78%
[Epoch 472/1000] Loss: 0.6127  Acc: 77.13%
[Epoch 473/1000] Loss: 0.6106  Acc: 77.28%
[Epoch 474/1000] Loss: 0.6119  Acc: 77.12%
[Epoch 475/1000] Loss: 0.6228  Acc: 76.63%
[Epoch 476/1000] Loss: 0.6090  Acc: 77.28%
[Epoch 477/1000] Loss: 0.6091  Acc: 77.34%
[Epoch 478/1000] Loss: 0.6104  Acc: 77.04%
[Epoch 479/1000] Loss: 0.6121  Acc: 76.99%
[Epoch 480/1000] Loss: 0.6059  Acc: 77.15%
[Epoch 481/1000] Loss: 0.6012  Acc: 77.52%
[Epoch 482/1000] Loss: 0.6100  Acc: 77.29%
[Epoch 483/1000] Loss: 0.6145  Acc: 77.31%
[Epoch 484/1000] Loss: 0.6181  Acc: 76.95%
[Epoch 485/1000] Loss: 0.6141  Acc: 77.01%
[Epoch 486/1000] Loss: 0.6063  Acc: 77.40%
[Epoch 487/1000] Loss: 0.6093  Acc: 77.12%
[Epoch 488/1000] Loss: 0.6129  Acc: 77.01%
[Epoch 489/1000] Loss: 0.6060  Acc: 77.38%
[Epoch 490/1000] Loss: 0.6095  Acc: 77.11%
[Epoch 491/1000] Loss: 0.6112  Acc: 77.24%
[Epoch 492/1000] Loss: 0.6015  Acc: 77.20%
[Epoch 493/1000] Loss: 0.6037  Acc: 77.25%
[Epoch 494/1000] Loss: 0.6084  Acc: 77.21%
[Epoch 495/1000] Loss: 0.6025  Acc: 77.59%
[Epoch 496/1000] Loss: 0.6188  Acc: 76.95%
[Epoch 497/1000] Loss: 0.6062  Acc: 77.40%
[Epoch 498/1000] Loss: 0.6079  Acc: 77.33%
[Epoch 499/1000] Loss: 0.6035  Acc: 77.40%
[Epoch 500/1000] Loss: 0.6079  Acc: 77.22%
[Epoch 501/1000] Loss: 0.6086  Acc: 77.07%
[Epoch 502/1000] Loss: 0.6047  Acc: 77.24%
[Epoch 503/1000] Loss: 0.6129  Acc: 77.06%
[Epoch 504/1000] Loss: 0.6064  Acc: 77.41%
[Epoch 505/1000] Loss: 0.6074  Acc: 77.37%
[Epoch 506/1000] Loss: 0.6027  Acc: 77.41%
[Epoch 507/1000] Loss: 0.6095  Acc: 76.96%
[Epoch 508/1000] Loss: 0.6031  Acc: 77.27%
[Epoch 509/1000] Loss: 0.6051  Acc: 77.40%
[Epoch 510/1000] Loss: 0.6066  Acc: 77.31%
[Epoch 511/1000] Loss: 0.6045  Acc: 77.36%
[Epoch 512/1000] Loss: 0.6060  Acc: 77.33%
[Epoch 513/1000] Loss: 0.6066  Acc: 77.03%
[Epoch 514/1000] Loss: 0.6056  Acc: 77.25%
[Epoch 515/1000] Loss: 0.6027  Acc: 77.49%
[Epoch 516/1000] Loss: 0.6098  Acc: 77.05%
[Epoch 517/1000] Loss: 0.6091  Acc: 77.22%
[Epoch 518/1000] Loss: 0.6053  Acc: 77.33%
[Epoch 519/1000] Loss: 0.5994  Acc: 77.53%
[Epoch 520/1000] Loss: 0.6007  Acc: 77.49%
[Epoch 521/1000] Loss: 0.6075  Acc: 77.21%
[Epoch 522/1000] Loss: 0.6048  Acc: 77.25%
[Epoch 523/1000] Loss: 0.5979  Acc: 77.54%
[Epoch 524/1000] Loss: 0.6121  Acc: 77.02%
[Epoch 525/1000] Loss: 0.6039  Acc: 77.40%
[Epoch 526/1000] Loss: 0.5968  Acc: 77.56%
[Epoch 527/1000] Loss: 0.6035  Acc: 77.30%
[Epoch 528/1000] Loss: 0.5994  Acc: 77.34%
[Epoch 529/1000] Loss: 0.5959  Acc: 77.56%
[Epoch 530/1000] Loss: 0.6002  Acc: 77.48%
[Epoch 531/1000] Loss: 0.5958  Acc: 77.70%
[Epoch 532/1000] Loss: 0.6085  Acc: 77.22%
[Epoch 533/1000] Loss: 0.6055  Acc: 77.38%
[Epoch 534/1000] Loss: 0.5989  Acc: 77.52%
[Epoch 535/1000] Loss: 0.5972  Acc: 77.75%
[Epoch 536/1000] Loss: 0.6010  Acc: 77.29%
[Epoch 537/1000] Loss: 0.6008  Acc: 77.40%
[Epoch 538/1000] Loss: 0.5972  Acc: 77.57%
[Epoch 539/1000] Loss: 0.6019  Acc: 77.71%
[Epoch 540/1000] Loss: 0.6031  Acc: 77.35%
[Epoch 541/1000] Loss: 0.6090  Acc: 77.17%
[Epoch 542/1000] Loss: 0.6018  Acc: 77.39%
[Epoch 543/1000] Loss: 0.6029  Acc: 77.42%
[Epoch 544/1000] Loss: 0.6015  Acc: 77.58%
[Epoch 545/1000] Loss: 0.5986  Acc: 77.65%
[Epoch 546/1000] Loss: 0.6020  Acc: 77.43%
[Epoch 547/1000] Loss: 0.5921  Acc: 77.82%
[Epoch 548/1000] Loss: 0.5957  Acc: 77.73%
[Epoch 549/1000] Loss: 0.5993  Acc: 77.56%
[Epoch 550/1000] Loss: 0.6003  Acc: 77.38%
[Epoch 551/1000] Loss: 0.5980  Acc: 77.74%
[Epoch 552/1000] Loss: 0.5929  Acc: 77.80%
[Epoch 553/1000] Loss: 0.5955  Acc: 77.57%
[Epoch 554/1000] Loss: 0.5923  Acc: 77.67%
[Epoch 555/1000] Loss: 0.5987  Acc: 77.47%
[Epoch 556/1000] Loss: 0.5999  Acc: 77.50%
[Epoch 557/1000] Loss: 0.5943  Acc: 77.77%
[Epoch 558/1000] Loss: 0.6001  Acc: 77.28%
[Epoch 559/1000] Loss: 0.6006  Acc: 77.58%
[Epoch 560/1000] Loss: 0.5932  Acc: 77.81%
[Epoch 561/1000] Loss: 0.6021  Acc: 77.49%
[Epoch 562/1000] Loss: 0.5997  Acc: 77.41%
[Epoch 563/1000] Loss: 0.5947  Acc: 77.80%
[Epoch 564/1000] Loss: 0.5965  Acc: 77.53%
[Epoch 565/1000] Loss: 0.5999  Acc: 77.68%
[Epoch 566/1000] Loss: 0.5987  Acc: 77.52%
[Epoch 567/1000] Loss: 0.5990  Acc: 77.53%
[Epoch 568/1000] Loss: 0.5968  Acc: 77.54%
[Epoch 569/1000] Loss: 0.5926  Acc: 77.72%
[Epoch 570/1000] Loss: 0.5905  Acc: 77.82%
[Epoch 571/1000] Loss: 0.6008  Acc: 77.35%
[Epoch 572/1000] Loss: 0.6003  Acc: 77.44%
[Epoch 573/1000] Loss: 0.5923  Acc: 77.88%
[Epoch 574/1000] Loss: 0.5880  Acc: 77.85%
[Epoch 575/1000] Loss: 0.5940  Acc: 77.51%
[Epoch 576/1000] Loss: 0.5923  Acc: 77.90%
[Epoch 577/1000] Loss: 0.5963  Acc: 77.31%
[Epoch 578/1000] Loss: 0.5977  Acc: 77.42%
[Epoch 579/1000] Loss: 0.5977  Acc: 77.75%
[Epoch 580/1000] Loss: 0.5922  Acc: 77.55%
[Epoch 581/1000] Loss: 0.5955  Acc: 77.59%
[Epoch 582/1000] Loss: 0.5944  Acc: 77.48%
[Epoch 583/1000] Loss: 0.5982  Acc: 77.33%
[Epoch 584/1000] Loss: 0.5886  Acc: 77.82%
[Epoch 585/1000] Loss: 0.5922  Acc: 77.72%
[Epoch 586/1000] Loss: 0.5902  Acc: 77.77%
[Epoch 587/1000] Loss: 0.5921  Acc: 77.61%
[Epoch 588/1000] Loss: 0.5963  Acc: 77.62%
[Epoch 589/1000] Loss: 0.5901  Acc: 77.92%
[Epoch 590/1000] Loss: 0.5876  Acc: 77.75%
[Epoch 591/1000] Loss: 0.5978  Acc: 77.60%
[Epoch 592/1000] Loss: 0.5972  Acc: 77.54%
[Epoch 593/1000] Loss: 0.5937  Acc: 77.70%
[Epoch 594/1000] Loss: 0.5926  Acc: 77.90%
[Epoch 595/1000] Loss: 0.5932  Acc: 77.57%
[Epoch 596/1000] Loss: 0.5921  Acc: 77.69%
[Epoch 597/1000] Loss: 0.5985  Acc: 77.67%
[Epoch 598/1000] Loss: 0.5900  Acc: 77.80%
[Epoch 599/1000] Loss: 0.5878  Acc: 77.93%
[Epoch 600/1000] Loss: 0.5936  Acc: 77.94%
[Epoch 601/1000] Loss: 0.5987  Acc: 77.72%
[Epoch 602/1000] Loss: 0.5945  Acc: 77.73%
[Epoch 603/1000] Loss: 0.5903  Acc: 77.81%
[Epoch 604/1000] Loss: 0.5875  Acc: 78.06%
[Epoch 605/1000] Loss: 0.5922  Acc: 77.91%
[Epoch 606/1000] Loss: 0.5846  Acc: 77.99%
[Epoch 607/1000] Loss: 0.5874  Acc: 77.85%
[Epoch 608/1000] Loss: 0.5880  Acc: 77.98%
[Epoch 609/1000] Loss: 0.5936  Acc: 77.78%
[Epoch 610/1000] Loss: 0.5904  Acc: 77.83%
[Epoch 611/1000] Loss: 0.5866  Acc: 78.04%
[Epoch 612/1000] Loss: 0.6027  Acc: 77.26%
[Epoch 613/1000] Loss: 0.5823  Acc: 78.08%
[Epoch 614/1000] Loss: 0.5822  Acc: 78.32%
[Epoch 615/1000] Loss: 0.5830  Acc: 78.09%
[Epoch 616/1000] Loss: 0.5938  Acc: 77.55%
[Epoch 617/1000] Loss: 0.5848  Acc: 78.08%
[Epoch 618/1000] Loss: 0.5856  Acc: 78.06%
[Epoch 619/1000] Loss: 0.5954  Acc: 77.68%
[Epoch 620/1000] Loss: 0.5870  Acc: 77.80%
[Epoch 621/1000] Loss: 0.5913  Acc: 77.85%
[Epoch 622/1000] Loss: 0.5952  Acc: 77.76%
[Epoch 623/1000] Loss: 0.5875  Acc: 77.99%
[Epoch 624/1000] Loss: 0.5909  Acc: 77.83%
[Epoch 625/1000] Loss: 0.5908  Acc: 77.83%
[Epoch 626/1000] Loss: 0.5917  Acc: 77.69%
[Epoch 627/1000] Loss: 0.5910  Acc: 77.74%
[Epoch 628/1000] Loss: 0.5889  Acc: 77.81%
[Epoch 629/1000] Loss: 0.5912  Acc: 77.65%
[Epoch 630/1000] Loss: 0.5933  Acc: 77.67%
[Epoch 631/1000] Loss: 0.5852  Acc: 77.83%
[Epoch 632/1000] Loss: 0.5897  Acc: 77.62%
[Epoch 633/1000] Loss: 0.5860  Acc: 77.84%
[Epoch 634/1000] Loss: 0.5821  Acc: 78.10%
[Epoch 635/1000] Loss: 0.5803  Acc: 78.27%
[Epoch 636/1000] Loss: 0.5938  Acc: 77.84%
[Epoch 637/1000] Loss: 0.5887  Acc: 78.09%
[Epoch 638/1000] Loss: 0.5904  Acc: 77.72%
[Epoch 639/1000] Loss: 0.5902  Acc: 77.73%
[Epoch 640/1000] Loss: 0.5875  Acc: 77.94%
[Epoch 641/1000] Loss: 0.5875  Acc: 78.04%
[Epoch 642/1000] Loss: 0.5914  Acc: 77.79%
[Epoch 643/1000] Loss: 0.5792  Acc: 78.32%
[Epoch 644/1000] Loss: 0.5865  Acc: 78.29%
[Epoch 645/1000] Loss: 0.5842  Acc: 78.01%
[Epoch 646/1000] Loss: 0.5838  Acc: 78.14%
[Epoch 647/1000] Loss: 0.5836  Acc: 78.22%
[Epoch 648/1000] Loss: 0.5852  Acc: 78.15%
[Epoch 649/1000] Loss: 0.5850  Acc: 77.94%
[Epoch 650/1000] Loss: 0.5896  Acc: 77.79%
[Epoch 651/1000] Loss: 0.5898  Acc: 77.79%
[Epoch 652/1000] Loss: 0.5844  Acc: 78.10%
[Epoch 653/1000] Loss: 0.5827  Acc: 78.27%
[Epoch 654/1000] Loss: 0.5892  Acc: 78.01%
[Epoch 655/1000] Loss: 0.5813  Acc: 78.12%
[Epoch 656/1000] Loss: 0.5770  Acc: 78.45%
[Epoch 657/1000] Loss: 0.5806  Acc: 78.15%
[Epoch 658/1000] Loss: 0.5836  Acc: 78.04%
[Epoch 659/1000] Loss: 0.5889  Acc: 77.72%
[Epoch 660/1000] Loss: 0.5802  Acc: 78.11%
[Epoch 661/1000] Loss: 0.5851  Acc: 78.08%
[Epoch 662/1000] Loss: 0.5857  Acc: 78.01%
[Epoch 663/1000] Loss: 0.5904  Acc: 77.76%
[Epoch 664/1000] Loss: 0.5837  Acc: 78.06%
[Epoch 665/1000] Loss: 0.5856  Acc: 78.00%
[Epoch 666/1000] Loss: 0.5893  Acc: 77.82%
[Epoch 667/1000] Loss: 0.5843  Acc: 78.13%
[Epoch 668/1000] Loss: 0.5818  Acc: 78.16%
[Epoch 669/1000] Loss: 0.5828  Acc: 78.13%
[Epoch 670/1000] Loss: 0.5788  Acc: 78.22%
[Epoch 671/1000] Loss: 0.5833  Acc: 78.13%
[Epoch 672/1000] Loss: 0.5797  Acc: 78.33%
[Epoch 673/1000] Loss: 0.5827  Acc: 78.17%
[Epoch 674/1000] Loss: 0.5826  Acc: 78.07%
[Epoch 675/1000] Loss: 0.5853  Acc: 78.00%
[Epoch 676/1000] Loss: 0.5832  Acc: 78.13%
[Epoch 677/1000] Loss: 0.5742  Acc: 78.47%
[Epoch 678/1000] Loss: 0.5824  Acc: 78.13%
[Epoch 679/1000] Loss: 0.5792  Acc: 78.34%
[Epoch 680/1000] Loss: 0.5801  Acc: 78.31%
[Epoch 681/1000] Loss: 0.5801  Acc: 78.25%
[Epoch 682/1000] Loss: 0.5746  Acc: 78.43%
[Epoch 683/1000] Loss: 0.5833  Acc: 78.09%
[Epoch 684/1000] Loss: 0.5912  Acc: 77.73%
[Epoch 685/1000] Loss: 0.5819  Acc: 77.96%
[Epoch 686/1000] Loss: 0.5896  Acc: 77.89%
[Epoch 687/1000] Loss: 0.5835  Acc: 77.99%
[Epoch 688/1000] Loss: 0.5787  Acc: 78.37%
[Epoch 689/1000] Loss: 0.5775  Acc: 78.31%
[Epoch 690/1000] Loss: 0.5797  Acc: 78.20%
[Epoch 691/1000] Loss: 0.5837  Acc: 78.13%
[Epoch 692/1000] Loss: 0.5786  Acc: 78.26%
[Epoch 693/1000] Loss: 0.5847  Acc: 78.13%
[Epoch 694/1000] Loss: 0.5788  Acc: 78.17%
[Epoch 695/1000] Loss: 0.5786  Acc: 78.18%
[Epoch 696/1000] Loss: 0.5737  Acc: 78.44%
[Epoch 697/1000] Loss: 0.5780  Acc: 78.20%
[Epoch 698/1000] Loss: 0.5820  Acc: 78.06%
[Epoch 699/1000] Loss: 0.5773  Acc: 78.18%
[Epoch 700/1000] Loss: 0.5741  Acc: 78.22%
[Epoch 701/1000] Loss: 0.5830  Acc: 78.04%
[Epoch 702/1000] Loss: 0.5797  Acc: 78.33%
[Epoch 703/1000] Loss: 0.5747  Acc: 78.39%
[Epoch 704/1000] Loss: 0.5787  Acc: 78.31%
[Epoch 705/1000] Loss: 0.5787  Acc: 78.06%
[Epoch 706/1000] Loss: 0.5806  Acc: 77.95%
[Epoch 707/1000] Loss: 0.5871  Acc: 78.00%
[Epoch 708/1000] Loss: 0.5803  Acc: 78.14%
[Epoch 709/1000] Loss: 0.5829  Acc: 78.01%
[Epoch 710/1000] Loss: 0.5824  Acc: 77.99%
[Epoch 711/1000] Loss: 0.5849  Acc: 77.95%
[Epoch 712/1000] Loss: 0.5770  Acc: 78.36%
[Epoch 713/1000] Loss: 0.5774  Acc: 78.42%
[Epoch 714/1000] Loss: 0.5818  Acc: 78.30%
[Epoch 715/1000] Loss: 0.5821  Acc: 78.17%
[Epoch 716/1000] Loss: 0.5820  Acc: 78.08%
[Epoch 717/1000] Loss: 0.5778  Acc: 78.29%
[Epoch 718/1000] Loss: 0.5800  Acc: 78.05%
[Epoch 719/1000] Loss: 0.5729  Acc: 78.45%
[Epoch 720/1000] Loss: 0.5741  Acc: 78.43%
[Epoch 721/1000] Loss: 0.5724  Acc: 78.39%
[Epoch 722/1000] Loss: 0.5714  Acc: 78.46%
[Epoch 723/1000] Loss: 0.5762  Acc: 78.20%
[Epoch 724/1000] Loss: 0.5740  Acc: 78.28%
[Epoch 725/1000] Loss: 0.5770  Acc: 78.28%
[Epoch 726/1000] Loss: 0.5769  Acc: 78.34%
[Epoch 727/1000] Loss: 0.5744  Acc: 78.35%
[Epoch 728/1000] Loss: 0.5744  Acc: 78.47%
[Epoch 729/1000] Loss: 0.5752  Acc: 78.45%
[Epoch 730/1000] Loss: 0.5736  Acc: 78.45%
[Epoch 731/1000] Loss: 0.5777  Acc: 78.28%
[Epoch 732/1000] Loss: 0.5716  Acc: 78.37%
[Epoch 733/1000] Loss: 0.5752  Acc: 78.38%
[Epoch 734/1000] Loss: 0.5742  Acc: 78.40%
[Epoch 735/1000] Loss: 0.5699  Acc: 78.46%
[Epoch 736/1000] Loss: 0.5741  Acc: 78.48%
[Epoch 737/1000] Loss: 0.5754  Acc: 78.25%
[Epoch 738/1000] Loss: 0.5774  Acc: 78.44%
[Epoch 739/1000] Loss: 0.5648  Acc: 78.76%
[Epoch 740/1000] Loss: 0.5677  Acc: 78.67%
[Epoch 741/1000] Loss: 0.5742  Acc: 78.40%
[Epoch 742/1000] Loss: 0.5786  Acc: 78.21%
[Epoch 743/1000] Loss: 0.5766  Acc: 78.22%
[Epoch 744/1000] Loss: 0.5749  Acc: 78.62%
[Epoch 745/1000] Loss: 0.5770  Acc: 78.37%
[Epoch 746/1000] Loss: 0.5718  Acc: 78.39%
[Epoch 747/1000] Loss: 0.5675  Acc: 78.38%
[Epoch 748/1000] Loss: 0.5938  Acc: 77.91%
[Epoch 749/1000] Loss: 0.5728  Acc: 78.41%
[Epoch 750/1000] Loss: 0.5736  Acc: 78.58%
[Epoch 751/1000] Loss: 0.5708  Acc: 78.59%
[Epoch 752/1000] Loss: 0.5653  Acc: 78.75%
[Epoch 753/1000] Loss: 0.5766  Acc: 78.36%
[Epoch 754/1000] Loss: 0.5752  Acc: 78.47%
[Epoch 755/1000] Loss: 0.5661  Acc: 78.56%
[Epoch 756/1000] Loss: 0.5659  Acc: 78.81%
[Epoch 757/1000] Loss: 0.5656  Acc: 78.71%
[Epoch 758/1000] Loss: 0.5702  Acc: 78.53%
[Epoch 759/1000] Loss: 0.5681  Acc: 78.58%
[Epoch 760/1000] Loss: 0.5688  Acc: 78.76%
[Epoch 761/1000] Loss: 0.5710  Acc: 78.28%
[Epoch 762/1000] Loss: 0.5679  Acc: 78.70%
[Epoch 763/1000] Loss: 0.5710  Acc: 78.74%
[Epoch 764/1000] Loss: 0.5684  Acc: 78.69%
[Epoch 765/1000] Loss: 0.5727  Acc: 78.47%
[Epoch 766/1000] Loss: 0.5984  Acc: 77.27%
[Epoch 767/1000] Loss: 0.5746  Acc: 78.41%
[Epoch 768/1000] Loss: 0.5759  Acc: 78.40%
[Epoch 769/1000] Loss: 0.5649  Acc: 78.67%
[Epoch 770/1000] Loss: 0.5724  Acc: 78.40%
[Epoch 771/1000] Loss: 0.5628  Acc: 78.89%
[Epoch 772/1000] Loss: 0.5638  Acc: 78.68%
[Epoch 773/1000] Loss: 0.5678  Acc: 78.62%
[Epoch 774/1000] Loss: 0.5695  Acc: 78.63%
[Epoch 775/1000] Loss: 0.5691  Acc: 78.58%
[Epoch 776/1000] Loss: 0.5726  Acc: 78.52%
[Epoch 777/1000] Loss: 0.5716  Acc: 78.42%
[Epoch 778/1000] Loss: 0.5702  Acc: 78.38%
[Epoch 779/1000] Loss: 0.5692  Acc: 78.61%
[Epoch 780/1000] Loss: 0.5666  Acc: 78.64%
[Epoch 781/1000] Loss: 0.5627  Acc: 78.91%
[Epoch 782/1000] Loss: 0.5654  Acc: 78.75%
[Epoch 783/1000] Loss: 0.5691  Acc: 78.63%
[Epoch 784/1000] Loss: 0.5627  Acc: 78.82%
[Epoch 785/1000] Loss: 0.5673  Acc: 78.74%
[Epoch 786/1000] Loss: 0.5622  Acc: 78.90%
[Epoch 787/1000] Loss: 0.5729  Acc: 78.41%
[Epoch 788/1000] Loss: 0.5648  Acc: 78.64%
[Epoch 789/1000] Loss: 0.5669  Acc: 78.41%
[Epoch 790/1000] Loss: 0.5690  Acc: 78.62%
[Epoch 791/1000] Loss: 0.5708  Acc: 78.51%
[Epoch 792/1000] Loss: 0.5632  Acc: 78.81%
[Epoch 793/1000] Loss: 0.5678  Acc: 78.51%
[Epoch 794/1000] Loss: 0.5641  Acc: 78.66%
[Epoch 795/1000] Loss: 0.5631  Acc: 78.85%
[Epoch 796/1000] Loss: 0.5664  Acc: 78.66%
[Epoch 797/1000] Loss: 0.5645  Acc: 78.88%
[Epoch 798/1000] Loss: 0.5649  Acc: 78.89%
[Epoch 799/1000] Loss: 0.5678  Acc: 78.70%
[Epoch 800/1000] Loss: 0.5718  Acc: 78.50%
[Epoch 801/1000] Loss: 0.5651  Acc: 78.75%
[Epoch 802/1000] Loss: 0.5569  Acc: 79.10%
[Epoch 803/1000] Loss: 0.5640  Acc: 78.88%
[Epoch 804/1000] Loss: 0.5637  Acc: 78.86%
[Epoch 805/1000] Loss: 0.5643  Acc: 78.71%
[Epoch 806/1000] Loss: 0.5541  Acc: 79.23%
[Epoch 807/1000] Loss: 0.5635  Acc: 78.81%
[Epoch 808/1000] Loss: 0.5617  Acc: 78.90%
[Epoch 809/1000] Loss: 0.5607  Acc: 79.01%
[Epoch 810/1000] Loss: 0.5630  Acc: 78.84%
[Epoch 811/1000] Loss: 0.5629  Acc: 78.72%
[Epoch 812/1000] Loss: 0.5632  Acc: 78.83%
[Epoch 813/1000] Loss: 0.5647  Acc: 78.71%
[Epoch 814/1000] Loss: 0.5614  Acc: 78.97%
[Epoch 815/1000] Loss: 0.5640  Acc: 78.77%
[Epoch 816/1000] Loss: 0.5626  Acc: 78.80%
[Epoch 817/1000] Loss: 0.5587  Acc: 78.88%
[Epoch 818/1000] Loss: 0.5668  Acc: 78.63%
[Epoch 819/1000] Loss: 0.5594  Acc: 78.87%
[Epoch 820/1000] Loss: 0.5553  Acc: 78.94%
[Epoch 821/1000] Loss: 0.5534  Acc: 79.02%
[Epoch 822/1000] Loss: 0.5584  Acc: 79.14%
[Epoch 823/1000] Loss: 0.5585  Acc: 78.98%
[Epoch 824/1000] Loss: 0.5622  Acc: 78.97%
[Epoch 825/1000] Loss: 0.5599  Acc: 79.03%
[Epoch 826/1000] Loss: 0.5575  Acc: 79.00%
[Epoch 827/1000] Loss: 0.5582  Acc: 78.96%
[Epoch 828/1000] Loss: 0.5592  Acc: 78.76%
[Epoch 829/1000] Loss: 0.5606  Acc: 78.81%
[Epoch 830/1000] Loss: 0.5656  Acc: 78.76%
[Epoch 831/1000] Loss: 0.5672  Acc: 78.59%
[Epoch 832/1000] Loss: 0.5623  Acc: 78.82%
[Epoch 833/1000] Loss: 0.5619  Acc: 78.66%
[Epoch 834/1000] Loss: 0.5570  Acc: 78.98%
[Epoch 835/1000] Loss: 0.5628  Acc: 78.78%
[Epoch 836/1000] Loss: 0.5512  Acc: 79.27%
[Epoch 837/1000] Loss: 0.5586  Acc: 78.96%
[Epoch 838/1000] Loss: 0.5507  Acc: 79.24%
[Epoch 839/1000] Loss: 0.5595  Acc: 78.99%
[Epoch 840/1000] Loss: 0.5529  Acc: 79.14%
[Epoch 841/1000] Loss: 0.5552  Acc: 79.21%
[Epoch 842/1000] Loss: 0.5542  Acc: 79.19%
[Epoch 843/1000] Loss: 0.5572  Acc: 79.12%
[Epoch 844/1000] Loss: 0.5553  Acc: 79.02%
[Epoch 845/1000] Loss: 0.5577  Acc: 79.00%
[Epoch 846/1000] Loss: 0.5541  Acc: 79.23%
[Epoch 847/1000] Loss: 0.5548  Acc: 79.00%
[Epoch 848/1000] Loss: 0.5582  Acc: 79.16%
[Epoch 849/1000] Loss: 0.5552  Acc: 79.12%
[Epoch 850/1000] Loss: 0.5512  Acc: 79.33%
[Epoch 851/1000] Loss: 0.5492  Acc: 79.35%
[Epoch 852/1000] Loss: 0.5503  Acc: 79.14%
[Epoch 853/1000] Loss: 0.5634  Acc: 78.80%
[Epoch 854/1000] Loss: 0.5586  Acc: 79.10%
[Epoch 855/1000] Loss: 0.5568  Acc: 78.89%
[Epoch 856/1000] Loss: 0.5540  Acc: 79.24%
[Epoch 857/1000] Loss: 0.5447  Acc: 79.37%
[Epoch 858/1000] Loss: 0.5505  Acc: 79.25%
[Epoch 859/1000] Loss: 0.5527  Acc: 79.26%
[Epoch 860/1000] Loss: 0.5593  Acc: 79.10%
[Epoch 861/1000] Loss: 0.5548  Acc: 79.23%
[Epoch 862/1000] Loss: 0.5494  Acc: 79.26%
[Epoch 863/1000] Loss: 0.5475  Acc: 79.54%
[Epoch 864/1000] Loss: 0.5548  Acc: 79.18%
[Epoch 865/1000] Loss: 0.5514  Acc: 79.17%
[Epoch 866/1000] Loss: 0.5527  Acc: 79.09%
[Epoch 867/1000] Loss: 0.5552  Acc: 79.03%
[Epoch 868/1000] Loss: 0.5570  Acc: 78.99%
[Epoch 869/1000] Loss: 0.5619  Acc: 78.68%
[Epoch 870/1000] Loss: 0.5565  Acc: 79.05%
[Epoch 871/1000] Loss: 0.5539  Acc: 79.35%
[Epoch 872/1000] Loss: 0.5521  Acc: 78.96%
[Epoch 873/1000] Loss: 0.5605  Acc: 79.03%
[Epoch 874/1000] Loss: 0.5542  Acc: 79.09%
[Epoch 875/1000] Loss: 0.5521  Acc: 79.10%
[Epoch 876/1000] Loss: 0.5566  Acc: 78.97%
[Epoch 877/1000] Loss: 0.5510  Acc: 79.25%
[Epoch 878/1000] Loss: 0.5461  Acc: 79.46%
[Epoch 879/1000] Loss: 0.5468  Acc: 79.44%
[Epoch 880/1000] Loss: 0.5553  Acc: 79.05%
[Epoch 881/1000] Loss: 0.5465  Acc: 79.61%
[Epoch 882/1000] Loss: 0.5545  Acc: 78.97%
[Epoch 883/1000] Loss: 0.5512  Acc: 79.29%
[Epoch 884/1000] Loss: 0.5555  Acc: 79.13%
[Epoch 885/1000] Loss: 0.5517  Acc: 79.19%
[Epoch 886/1000] Loss: 0.5504  Acc: 79.21%
[Epoch 887/1000] Loss: 0.5594  Acc: 79.08%
[Epoch 888/1000] Loss: 0.5501  Acc: 79.22%
[Epoch 889/1000] Loss: 0.5521  Acc: 79.27%
[Epoch 890/1000] Loss: 0.5534  Acc: 79.14%
[Epoch 891/1000] Loss: 0.5572  Acc: 78.85%
[Epoch 892/1000] Loss: 0.5458  Acc: 79.46%
[Epoch 893/1000] Loss: 0.5458  Acc: 79.32%
[Epoch 894/1000] Loss: 0.5472  Acc: 79.30%
[Epoch 895/1000] Loss: 0.5490  Acc: 79.37%
[Epoch 896/1000] Loss: 0.5519  Acc: 79.27%
[Epoch 897/1000] Loss: 0.5444  Acc: 79.44%
[Epoch 898/1000] Loss: 0.5409  Acc: 79.60%
[Epoch 899/1000] Loss: 0.5489  Acc: 79.26%
[Epoch 900/1000] Loss: 0.5473  Acc: 79.26%
[Epoch 901/1000] Loss: 0.5504  Acc: 79.13%
[Epoch 902/1000] Loss: 0.5511  Acc: 79.40%
